1060099056	20220825	202208	2022	2022.6438	MYSGOV	MALAYSIA	MYS					GOV			MYS	MALAYSIAN	MYS								1	100	100	10	3	-5.0	1	1	1	5.36585365853659	4	Kota Kinabalu, Sabah, Malaysia	MY	MY16	37409	5.9749	116.072	-2404760	4	Kota Kinabalu, Sabah, Malaysia	MY	MY16	37409	5.9749	116.072	-2404760	4	Kota Kinabalu, Sabah, Malaysia	MY	MY16	37409	5.9749	116.072	-2404760	20220825070000	http://dailyexpress.com.my/news/198223/jalur-gemilang-the-pride-of-malaysians/
1060099057	20220825	202208	2022	2022.6438	MYSJUD	MALAYSIA	MYS					JUD													0	020	020	02	1	3.0	1	1	1	-1.49253731343284	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	0								4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	20220825070000	http://dailyexpress.com.my/news/198203/get-najib-out-demand-supporters/
1060099058	20220825	202208	2022	2022.6438	MYSJUD	MALAYSIA	MYS					JUD			JUD	HIGH COURT						JUD			0	020	020	02	1	3.0	1	1	1	-1.49253731343284	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	20220825070000	http://dailyexpress.com.my/news/198203/get-najib-out-demand-supporters/
1060099059	20220825	202208	2022	2022.6438	MYSMED	SABAH	MYS					MED													1	051	051	05	1	3.4	5	1	5	-1.49253731343284	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	0								4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	20220825070000	http://dailyexpress.com.my/news/198203/get-najib-out-demand-supporters/
1060099060	20220825	202208	2022	2022.6438	NGA	NIGERIA	NGA																		1	193	193	19	4	-10.0	10	1	10	5.13447432762837	1	Nigeria	NI	NI		10	8	NI	0								1	Nigeria	NI	NI		10	8	NI	20220825070000	https://www.iol.co.za/entertainment/celebrity-news/local/pearl-thusi-bags-lead-role-in-nigerian-short-film-her-perfect-life-9d543adf-b994-4bd6-92b6-357fdb6a9503
1060099061	20220825	202208	2022	2022.6438	NGOHRI	HUMAN RIGHTS GROUP						NGO	HRI		ELI	ACTOR						ELI			1	017	017	01	1	0.0	10	1	10	0	0								0								0								20220825070000	https://www.onenewspage.com/n/Front+Page/1zod4tpz6z/Rohingya-refugees-await-resolution-or-return.htm
1060099062	20220825	202208	2022	2022.6438	NLD	NETHERLANDS	NLD																		1	046	046	04	1	7.0	4	2	4	1.21130551816958	1	Netherlands	NL	NL		52.5	5.75	NL	0								1	Netherlands	NL	NL		52.5	5.75	NL	20220825070000	https://www.americanisraelite.com/online_features/senior_living/article_4deb2a42-66d6-5385-a5a9-0e4c8404fa7f.html
1060099063	20220825	202208	2022	2022.6438	NLDMED	THE NETHERLAND	NLD					MED													1	070	070	07	2	7.0	5	1	5	6.83760683760684	4	Amsterdam, Noord-Holland, Netherlands	NL	NL07	22373	52.35	4.91667	-2140479	0								4	Amsterdam, Noord-Holland, Netherlands	NL	NL07	22373	52.35	4.91667	-2140479	20220825070000	https://www.prnewswire.co.uk/news-releases/matrixian-group-raises-eur2m-investment-from-new-strategic-partner-pride-capital-partners-829058683.html
1060099064	20220825	202208	2022	2022.6438	NMRBUS	NORTH AMERICA	NMR					BUS			USA	TENNESSEE	USA								0	070	070	07	2	7.0	6	1	6	1.42276422764227	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20220825070000	https://www.hudsonvalley360.com/online_features/travel/how-your-tires-can-help-you-save-half-a-gallon-of-fuel-per-fill-up/article_92d6b0af-2ecd-5483-bb8c-357b01a97135.html
1060099065	20220825	202208	2022	2022.6438	NZL	NEW ZEALAND	NZL																		1	051	051	05	1	3.4	5	1	5	-2.32018561484918	4	Kawakawa, New Zealand (general), New Zealand	NZ	NZ00	22385	-35.3833	174.067	-1511738	0								4	Kawakawa, New Zealand (general), New Zealand	NZ	NZ00	22385	-35.3833	174.067	-1511738	20220825070000	https://www.rnz.co.nz/news/national/473512/lack-of-after-hours-doctor-at-rawene-hospital-unacceptable-reti
1060099066	20220825	202208	2022	2022.6438	OPP	PRISONER						OPP													0	040	040	04	1	1.0	4	1	4	-5.64726324934839	4	Jinan, Shandong, China	CH	CH25	13238	36.6683	116.997	-1912283	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20220825070000	https://www.walesonline.co.uk/news/uk-news/british-teacher-locked-up-chinese-24847937
1060099067	20220825	202208	2022	2022.6438	OPP	PRISONER						OPP													0	040	040	04	1	1.0	1	1	1	-5.64726324934839	4	Jinan, Shandong, China	CH	CH25	13238	36.6683	116.997	-1912283	0								4	Jinan, Shandong, China	CH	CH25	13238	36.6683	116.997	-1912283	20220825070000	https://www.walesonline.co.uk/news/uk-news/british-teacher-locked-up-chinese-24847937
1060099068	20220825	202208	2022	2022.6438	OPP	THE OPPOSITION						OPP			MED	MEDIA						MED			1	010	010	01	1	0.0	5	1	5	-1.59362549800797	4	Bihar, Bihar, India	IN	IN34	17615	25.1833	85.5167	-2091797	4	Bihar, Bihar, India	IN	IN34	17615	25.1833	85.5167	-2091797	4	Bihar, Bihar, India	IN	IN34	17615	25.1833	85.5167	-2091797	20220825070000	https://www.thecitizen.in/india/lucknow-gup-akhilesh-and-tejashwi-yadav-chalk-and-cheese-334535
1060099069	20220825	202208	2022	2022.6438	PAK	PAKISTAN	PAK																		1	013	013	01	1	0.4	3	1	3	2.56410256410256	1	Pakistan	PK	PK		30	70	PK	0								1	India	IN	IN		20	77	IN	20220825070000	https://www.khaleejtimes.com/entertainment/milind-soman-joins-kangana-ranauts-emergency-as-field-marshal-sam-manekshaw
1060099070	20220825	202208	2022	2022.6438	PAK	PAKISTAN	PAK																		1	042	042	04	1	1.9	1	1	1	2.56410256410256	1	India	IN	IN		20	77	IN	0								1	India	IN	IN		20	77	IN	20220825070000	https://www.khaleejtimes.com/entertainment/milind-soman-joins-kangana-ranauts-emergency-as-field-marshal-sam-manekshaw
1060099071	20220825	202208	2022	2022.6438	PAK	PAKISTAN	PAK																		1	042	042	04	1	1.9	1	1	1	2.56410256410256	1	Pakistan	PK	PK		30	70	PK	0								1	India	IN	IN		20	77	IN	20220825070000	https://www.khaleejtimes.com/entertainment/milind-soman-joins-kangana-ranauts-emergency-as-field-marshal-sam-manekshaw
1060099072	20220825	202208	2022	2022.6438	PAK	PAKISTAN	PAK																		1	042	042	04	1	1.9	3	1	3	2.56410256410256	1	Pakistan	PK	PK		30	70	PK	0								1	Pakistan	PK	PK		30	70	PK	20220825070000	https://www.khaleejtimes.com/entertainment/milind-soman-joins-kangana-ranauts-emergency-as-field-marshal-sam-manekshaw
1060099073	20220825	202208	2022	2022.6438	PAK	PAKISTAN	PAK																		1	084	084	08	2	7.0	5	1	5	-4.93150684931507	4	Raza Muhammad, Balochistan, Pakistan	PK	PK02	40308	28.4952	67.7922	6130551	0								4	Raza Muhammad, Balochistan, Pakistan	PK	PK02	40308	28.4952	67.7922	6130551	20220825070000	https://dailytimes.com.pk/987296/extreme-dependence-on-imports-causes-external-imbalance-experts/
1060099074	20220825	202208	2022	2022.6438	PAK	PAKISTAN	PAK																		1	112	112	11	3	-2.0	2	1	2	-4.60829493087558	1	China	CH	CH		35	105	CH	0								1	China	CH	CH		35	105	CH	20220825070000	https://dailytimes.com.pk/987310/more-internet-disruption-anticipated-in-coming-days/
1060099075	20220825	202208	2022	2022.6438	PAK	PAKISTAN	PAK																		0	120	120	12	3	-4.0	10	1	10	-6.50069156293223	4	Peshawar, North-West Frontier, Pakistan	PK	PK03	40347	34.0078	71.5733	-2771364	0								4	Peshawar, North-West Frontier, Pakistan	PK	PK03	40347	34.0078	71.5733	-2771364	20220825070000	https://dailytimes.com.pk/987128/fatf-grey-list-2/
1060099076	20220825	202208	2022	2022.6438	PAK	PAKISTAN	PAK																		1	190	190	19	4	-10.0	2	1	2	2.56410256410256	1	India	IN	IN		20	77	IN	0								1	India	IN	IN		20	77	IN	20220825070000	https://www.khaleejtimes.com/entertainment/milind-soman-joins-kangana-ranauts-emergency-as-field-marshal-sam-manekshaw
1060099077	20220825	202208	2022	2022.6438	PAK	PAKISTAN	PAK																		1	190	190	19	4	-10.0	8	1	8	2.56410256410256	1	Pakistan	PK	PK		30	70	PK	0								1	Pakistan	PK	PK		30	70	PK	20220825070000	https://www.khaleejtimes.com/entertainment/milind-soman-joins-kangana-ranauts-emergency-as-field-marshal-sam-manekshaw
1060099078	20220825	202208	2022	2022.6438	PAK	PAKISTAN	PAK								CHN	CHINA	CHN								0	043	043	04	1	2.8	2	1	2	-6.50069156293223	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	20220825070000	https://dailytimes.com.pk/987128/fatf-grey-list-2/
1060099079	20220825	202208	2022	2022.6438	PAK	PAKISTAN	PAK								CHN	CHINA	CHN								0	043	043	04	1	2.8	2	1	2	-6.50069156293223	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20220825070000	https://dailytimes.com.pk/987128/fatf-grey-list-2/
1060099080	20220825	202208	2022	2022.6438	PAK	PAKISTANI	PAK								CHN	CHINA	CHN								1	061	061	06	2	6.4	3	1	3	1.0909090909091	5	Balochistan, Balochistan, Pakistan	PK	PK02	40300	28.4785	65.6436	-2755738	1	China	CH	CH		35	105	CH	5	Balochistan, Balochistan, Pakistan	PK	PK02	40300	28.4785	65.6436	-2755738	20220825070000	https://dailytimes.com.pk/987297/pakistani-pine-nuts-exports-to-china-hit-41-48-million/
1060099081	20220825	202208	2022	2022.6438	PAK	PAKISTANI	PAK								CHN	CHINA	CHN								1	061	061	06	2	6.4	6	1	6	1.0909090909091	5	Balochistan, Balochistan, Pakistan	PK	PK02	40300	28.4785	65.6436	-2755738	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20220825070000	https://dailytimes.com.pk/987297/pakistani-pine-nuts-exports-to-china-hit-41-48-million/
1060099082	20220825	202208	2022	2022.6438	PAK	PAKISTANI	PAK								CHN	CHINA	CHN								1	061	061	06	2	6.4	10	1	10	1.0909090909091	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20220825070000	https://dailytimes.com.pk/987297/pakistani-pine-nuts-exports-to-china-hit-41-48-million/
1060099083	20220825	202208	2022	2022.6438	PAK	ISLAMABAD	PAK								GOV	MINIST OF FOREIGN AFFAIRS						GOV			0	046	046	04	1	7.0	10	1	10	-6.50069156293223	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20220825070000	https://dailytimes.com.pk/987128/fatf-grey-list-2/
1060099084	20220825	202208	2022	2022.6438	PAK	PAKISTAN	PAK								GOV	GOVERNMENT						GOV			1	172	172	17	4	-5.0	4	1	4	-3.51288056206089	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20220825070000	https://dailytimes.com.pk/987145/new-day-old-trick/
1060099085	20220825	202208	2022	2022.6438	PAK	PAKISTAN	PAK								IMGSASMOS	HAFIZ SAEED	SAS			MOS		IMG			0	111	111	11	3	-2.0	10	1	10	-6.50069156293223	4	Peshawar, North-West Frontier, Pakistan	PK	PK03	40347	34.0078	71.5733	-2771364	4	Peshawar, North-West Frontier, Pakistan	PK	PK03	40347	34.0078	71.5733	-2771364	4	Peshawar, North-West Frontier, Pakistan	PK	PK03	40347	34.0078	71.5733	-2771364	20220825070000	https://dailytimes.com.pk/987128/fatf-grey-list-2/
1060099086	20220825	202208	2022	2022.6438	PAK	PAKISTAN	PAK								MED	MEDIA						MED			1	010	010	01	1	0.0	2	1	2	-4.60829493087558	4	Ranipur, Punjab, Pakistan	PK	PK04	23677	31.7742	74.2861	54251	4	Ranipur, Punjab, Pakistan	PK	PK04	23677	31.7742	74.2861	54251	4	Ranipur, Punjab, Pakistan	PK	PK04	23677	31.7742	74.2861	54251	20220825070000	https://dailytimes.com.pk/987310/more-internet-disruption-anticipated-in-coming-days/
1060099087	20220825	202208	2022	2022.6438	PAK	PAKISTAN	PAK								QAT	QATAR	QAT								1	040	040	04	1	1.0	1	1	1	3.21199143468951	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	1	Pakistan	PK	PK		30	70	PK	20220825070000	https://thepeninsulaqatar.com/article/25/08/2022/qatar-pakistan-discuss-boosting-economic-defence-cooperation
1060099088	20220825	202208	2022	2022.6438	PAK	PAKISTAN	PAK								QAT	QATAR	QAT								1	040	040	04	1	1.0	4	1	4	3.21199143468951	1	Pakistan	PK	PK		30	70	PK	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	1	Pakistan	PK	PK		30	70	PK	20220825070000	https://thepeninsulaqatar.com/article/25/08/2022/qatar-pakistan-discuss-boosting-economic-defence-cooperation
1060099089	20220825	202208	2022	2022.6438	PAKGOV	PAKISTAN	PAK					GOV													0	020	020	02	1	3.0	2	1	2	-4.22764227642277	5	Balochistan, Balochistan, Pakistan	PK	PK02	40300	28.4785	65.6436	-2755738	0								5	Balochistan, Balochistan, Pakistan	PK	PK02	40300	28.4785	65.6436	-2755738	20220825070000	https://www.newsweekpakistan.com/pakistan-seeks-aid-as-deaths-caused-by-floods-cross-900/
1060099090	20220825	202208	2022	2022.6438	PAKJUD	PAKISTAN	PAK					JUD													0	173	173	17	4	-5.0	6	1	6	-6.50069156293223	4	Peshawar, North-West Frontier, Pakistan	PK	PK03	40347	34.0078	71.5733	-2771364	0								4	Peshawar, North-West Frontier, Pakistan	PK	PK03	40347	34.0078	71.5733	-2771364	20220825070000	https://dailytimes.com.pk/987128/fatf-grey-list-2/
1060099091	20220825	202208	2022	2022.6438	PAKJUD	PAKISTAN	PAK					JUD			PAK	PAKISTAN	PAK								0	173	173	17	4	-5.0	4	1	4	-6.50069156293223	4	Peshawar, North-West Frontier, Pakistan	PK	PK03	40347	34.0078	71.5733	-2771364	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Peshawar, North-West Frontier, Pakistan	PK	PK03	40347	34.0078	71.5733	-2771364	20220825070000	https://dailytimes.com.pk/987128/fatf-grey-list-2/
1060099092	20220825	202208	2022	2022.6438	PAKMIL	PAKISTAN	PAK					MIL			PAK	PAKISTAN	PAK								1	051	051	05	1	3.4	1	1	1	-5.28846153846154	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20220825070000	https://www.wionews.com/world/morning-news-brief-ukraine-to-hold-putin-for-his-actions-north-korea-reports-four-fever-cases-more-509974
1060099093	20220825	202208	2022	2022.6438	PHL	MANILA	PHL																		1	020	020	02	1	3.0	7	1	7	2.40384615384616	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	0								4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20220825070000	https://mb.com.ph/2022/08/25/bong-go-backs-padillas-call-for-a-shift-to-federalism/
1060099094	20220825	202208	2022	2022.6438	PHL	PHILIPPINE	PHL																		1	071	071	07	2	7.4	8	1	8	-6.08108108108108	4	Baguio City, Baguio, Philippines	RP	RPA4	24214	16.4164	120.593	-2410361	0								4	Baguio City, Baguio, Philippines	RP	RPA4	24214	16.4164	120.593	-2410361	20220825070000	https://mb.com.ph/2022/08/25/sandiganbayan-affirms-convictionof-baguio-city-barangay-councilor/
1060099095	20220825	202208	2022	2022.6438	PHL	PHILIPPINE	PHL																		1	173	173	17	4	-5.0	8	1	8	-6.08108108108108	4	Baguio City, Baguio, Philippines	RP	RPA4	24214	16.4164	120.593	-2410361	0								4	Baguio City, Baguio, Philippines	RP	RPA4	24214	16.4164	120.593	-2410361	20220825070000	https://mb.com.ph/2022/08/25/sandiganbayan-affirms-convictionof-baguio-city-barangay-councilor/
1060099096	20220825	202208	2022	2022.6438	PHL	PHILIPPINE	PHL								JUD	COURT JUDGE						JUD			1	015	015	01	1	0.0	1	1	1	-7.02875399361023	1	Indonesia	ID	ID		-5	120	ID	1	Indonesia	ID	ID		-5	120	ID	1	Indonesia	ID	ID		-5	120	ID	20220825070000	http://dailyexpress.com.my/news/198219/fined-rm75k-over-15-illegals/
1060099097	20220825	202208	2022	2022.6438	PHL	PHILIPPINE	PHL								JUD	COURT JUDGE						JUD			1	015	015	01	1	0.0	1	1	1	-7.02875399361023	1	Philippines	RP	RP		13	122	RP	1	Philippines	RP	RP		13	122	RP	1	Philippines	RP	RP		13	122	RP	20220825070000	http://dailyexpress.com.my/news/198219/fined-rm75k-over-15-illegals/
1060099098	20220825	202208	2022	2022.6438	PHL	PHILIPPINE	PHL								LEG	SENATOR						LEG			1	051	051	05	1	3.4	2	1	2	2.40384615384616	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20220825070000	https://mb.com.ph/2022/08/25/bong-go-backs-padillas-call-for-a-shift-to-federalism/
1060099099	20220825	202208	2022	2022.6438	PHL	PHILIPPINE	PHL								PHLJUD	PHILIPPINE	PHL					JUD			1	015	015	01	1	0.0	1	1	1	-7.02875399361023	1	Indonesia	ID	ID		-5	120	ID	1	Indonesia	ID	ID		-5	120	ID	1	Indonesia	ID	ID		-5	120	ID	20220825070000	http://dailyexpress.com.my/news/198219/fined-rm75k-over-15-illegals/
1060099100	20220825	202208	2022	2022.6438	PHL	PHILIPPINE	PHL								PHLJUD	PHILIPPINE	PHL					JUD			1	015	015	01	1	0.0	1	1	1	-7.02875399361023	1	Philippines	RP	RP		13	122	RP	1	Philippines	RP	RP		13	122	RP	1	Philippines	RP	RP		13	122	RP	20220825070000	http://dailyexpress.com.my/news/198219/fined-rm75k-over-15-illegals/
1060099101	20220825	202208	2022	2022.6438	PHLLEG	PHILIPPINE	PHL					LEG													1	010	010	01	1	0.0	2	1	2	-3.17164179104478	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	0								4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	20220825070000	https://mb.com.ph/2022/08/25/ps-dbm-breeding-ground-of-corruption-risa/
1060099102	20220825	202208	2022	2022.6438	PHLLEG	PHILIPPINE	PHL					LEG													1	172	172	17	4	-5.0	2	1	2	-3.94160583941606	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	0								4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	20220825070000	http://legacy.senate.gov.ph/press_release/2022/0825_hontiveros3.asp
1060099103	20220825	202208	2022	2022.6438	PRK	NORTH KOREA	PRK																		0	051	051	05	1	3.4	10	1	10	5.58659217877095	1	North Korea	KN	KN		40	127	KN	0								1	North Korea	KN	KN		40	127	KN	20220825070000	https://www.latestly.com/lifestyle/festivals-events/day-of-songun-2022-in-north-korea-know-date-and-significance-of-the-day-marking-the-beginning-of-kim-jong-ils-military-first-leadership-4118675.html
1060099104	20220825	202208	2022	2022.6438	PRK	NORTH KOREA	PRK								PAK	PAKISTAN	PAK								1	051	051	05	1	3.4	2	1	2	-5.28846153846154	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20220825070000	https://www.wionews.com/world/morning-news-brief-ukraine-to-hold-putin-for-his-actions-north-korea-reports-four-fever-cases-more-509974
1060099105	20220825	202208	2022	2022.6438	PRT	PORTUGAL	PRT								AGOSEP	ANGOLA	AGO					SEP			1	042	042	04	1	1.9	10	1	10	1.64383561643836	1	Portugal	PO	PO		39.5	-8	PO	1	Portugal	PO	PO		39.5	-8	PO	1	Portugal	PO	PO		39.5	-8	PO	20220825070000	https://www.moneyweb.co.za/news/africa/vote-count-begins-in-cliffhanger-angolan-presidential-poll/
1060099106	20220825	202208	2022	2022.6438	QAT	QATAR	QAT																		1	0311	031	03	1	5.2	5	1	5	3.21199143468951	1	Pakistan	PK	PK		30	70	PK	0								1	Pakistan	PK	PK		30	70	PK	20220825070000	https://thepeninsulaqatar.com/article/25/08/2022/qatar-pakistan-discuss-boosting-economic-defence-cooperation
1060099107	20220825	202208	2022	2022.6438	QAT	QATAR	QAT								PAK	PAKISTAN	PAK								1	0311	031	03	1	5.2	1	1	1	3.21199143468951	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20220825070000	https://thepeninsulaqatar.com/article/25/08/2022/qatar-pakistan-discuss-boosting-economic-defence-cooperation
1060099108	20220825	202208	2022	2022.6438	QAT	QATAR	QAT								PAK	PAKISTAN	PAK								1	0311	031	03	1	5.2	4	1	4	3.21199143468951	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	1	Pakistan	PK	PK		30	70	PK	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20220825070000	https://thepeninsulaqatar.com/article/25/08/2022/qatar-pakistan-discuss-boosting-economic-defence-cooperation
1060099109	20220825	202208	2022	2022.6438	QAT	QATAR	QAT								PAK	PAKISTAN	PAK								1	040	040	04	1	1.0	5	1	5	3.21199143468951	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20220825070000	https://thepeninsulaqatar.com/article/25/08/2022/qatar-pakistan-discuss-boosting-economic-defence-cooperation
1060099110	20220825	202208	2022	2022.6438	REB	REVOLT						REB			GOV	AUTHORITIES						GOV			1	051	051	05	1	3.4	5	1	5	-6.85714285714286	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20220825070000	https://dailytimes.com.pk/987339/gill-moves-court-for-bail-in-sedition-case/
1060099111	20220825	202208	2022	2022.6438	REB	REVOLT						REB			PAK	PAKISTAN	PAK								1	013	013	01	1	0.4	5	1	5	-6.85714285714286	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20220825070000	https://dailytimes.com.pk/987339/gill-moves-court-for-bail-in-sedition-case/
1060099112	20220825	202208	2022	2022.6438	REB	REVOLT						REB			PAK	PAKISTAN	PAK								1	112	112	11	3	-2.0	5	1	5	-6.85714285714286	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20220825070000	https://dailytimes.com.pk/987339/gill-moves-court-for-bail-in-sedition-case/
1060099113	20220825	202208	2022	2022.6438	RUS	RUSSIA	RUS								MNCUSAMED	GOOGLE	USA					MNC	MED		1	043	043	04	1	2.8	10	1	10	-3.0188679245283	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20220825070000	https://mb.com.ph/2022/08/25/yandex-hack-uncovers-sql-injection-links/
1060099114	20220825	202208	2022	2022.6438	RUS	MOSCOW	RUS								UKRGOV	KYIV	UKR					GOV			1	042	042	04	1	1.9	6	3	6	-6.69372990982073	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220825070000	https://www.chron.com/news/article/Ukrainian-fears-run-high-over-fighting-near-17396893.php
1060099115	20220825	202208	2022	2022.6438	RUSGOV	VLADIMIR PUTIN	RUS					GOV			EUR	EUROPEAN	EUR								1	046	046	04	1	7.0	10	1	10	-7.31707317073171	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220825070000	https://english.news.cn/europe/20220825/619661b5809a407facdadc1df3bd4436/c.html
1060099116	20220825	202208	2022	2022.6438	SDN	SUDAN	SDN																		1	010	010	01	1	0.0	3	1	2	-4.97017892644135	4	Khartoum, Al Khartum, Sudan	SU	SU29	37069	15.5881	32.5342	-1987	0								4	Khartoum, Al Khartum, Sudan	SU	SU29	37069	15.5881	32.5342	-1987	20220825070000	https://www.vibesofindia.com/shalby-hospital-ahmedabad-successfully-replaces-knee-of-sundanese-patient-weighing-165-kg-eng/
1060099117	20220825	202208	2022	2022.6438	SDN	SUDAN	SDN																		1	010	010	01	1	0.0	1	1	1	-4.97017892644135	4	Khartoum, Al Khartum, Sudan	SU	SU29	37069	15.5881	32.5342	-1987	0								4	Ahmedabad, Gujarat, India	IN	IN09	17644	23.0333	72.6167	-2088270	20220825070000	https://www.vibesofindia.com/shalby-hospital-ahmedabad-successfully-replaces-knee-of-sundanese-patient-weighing-165-kg-eng/
1060099118	20220825	202208	2022	2022.6438	SDN	SUDAN	SDN																		1	010	010	01	1	0.0	2	1	2	-4.97017892644135	1	Egypt	EG	EG		27	30	EG	0								1	Egypt	EG	EG		27	30	EG	20220825070000	https://www.vibesofindia.com/shalby-hospital-ahmedabad-successfully-replaces-knee-of-sundanese-patient-weighing-165-kg-eng/
1060099119	20220825	202208	2022	2022.6438	SDN	SUDANESE	SDN								HLH	HOSPITAL						HLH			1	060	060	06	2	6.0	8	1	8	-4.97017892644135	1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	20220825070000	https://www.vibesofindia.com/shalby-hospital-ahmedabad-successfully-replaces-knee-of-sundanese-patient-weighing-165-kg-eng/
